sbj,runtrial,run,stimx,answer,response,rt,correct,type,trial,f1,f2,f3,c,endacc,learner
126,17,3,1,0,1,2980,0,prototype,65,1,1,1,1,0.5,med
126,18,3,2,0,0,1646,1,rule follower,66,1,2,1,1,0.5,med
126,19,3,8,1,1,1071,1,prototype,67,2,2,2,2,0.5,med
126,20,3,8,1,1,1459,1,prototype,68,2,2,2,2,0.5,med
126,21,3,8,1,1,889,1,prototype,69,2,2,2,2,0.5,med
126,22,3,8,1,1,1047,1,prototype,70,2,2,2,2,0.5,med
126,23,3,1,0,0,2283,1,prototype,71,1,1,1,1,0.5,med
126,24,3,1,0,0,1525,1,prototype,72,1,1,1,1,0.5,med
126,1,4,2,0,0,1770,1,rule follower,73,1,2,1,1,0.5,med
126,2,4,1,0,0,2130,1,prototype,74,1,1,1,1,0.5,med
126,3,4,1,0,0,1306,1,prototype,75,1,1,1,1,0.5,med
126,4,4,6,0,0,1950,1,exception,76,1,2,2,1,0.5,med
126,5,4,1,0,0,1441,1,prototype,77,1,1,1,1,0.5,med
126,6,4,8,1,1,2394,1,prototype,78,2,2,2,2,0.5,med
126,7,4,1,0,0,2375,1,prototype,79,1,1,1,1,0.5,med
126,8,4,6,0,0,1939,1,exception,80,1,2,2,1,0.5,med
126,9,4,8,1,1,2054,1,prototype,81,2,2,2,2,0.5,med
126,10,4,7,1,0,2216,0,rule follower,82,2,1,2,2,0.5,med
126,11,4,3,0,0,2786,1,rule follower,83,2,1,1,1,0.5,med
126,12,4,7,1,0,2022,0,rule follower,84,2,1,2,2,0.5,med
126,13,4,8,1,1,1829,1,prototype,85,2,2,2,2,0.5,med
126,14,4,8,1,1,1570,1,prototype,86,2,2,2,2,0.5,med
126,15,4,8,1,1,1726,1,prototype,87,2,2,2,2,0.5,med
126,16,4,1,0,0,1823,1,prototype,88,1,1,1,1,0.5,med
126,17,4,5,1,0,2540,0,exception,89,1,1,2,2,0.5,med
126,18,4,5,1,0,2626,0,exception,90,1,1,2,2,0.5,med
126,19,4,8,1,1,1946,1,prototype,91,2,2,2,2,0.5,med
126,20,4,4,1,1,1284,1,rule follower,92,2,2,1,2,0.5,med
126,21,4,3,0,NA,NA,0,rule follower,93,2,1,1,1,0.5,med
126,22,4,4,1,1,1536,1,rule follower,94,2,2,1,2,0.5,med
126,23,4,2,0,0,1955,1,rule follower,95,1,2,1,1,0.5,med
126,24,4,1,0,0,1823,1,prototype,96,1,1,1,1,0.5,med
126,1,5,1,0,0,2019,1,prototype,97,1,1,1,1,0.5,med
126,2,5,7,1,1,1620,1,rule follower,98,2,1,2,2,0.5,med
126,3,5,8,1,1,1607,1,prototype,99,2,2,2,2,0.5,med
126,4,5,1,0,0,1572,1,prototype,100,1,1,1,1,0.5,med
126,5,5,7,1,1,1533,1,rule follower,101,2,1,2,2,0.5,med
126,6,5,3,0,1,1609,0,rule follower,102,2,1,1,1,0.5,med
126,7,5,6,0,0,1959,1,exception,103,1,2,2,1,0.5,med
126,8,5,4,1,1,1458,1,rule follower,104,2,2,1,2,0.5,med
126,9,5,5,1,0,1470,0,exception,105,1,1,2,2,0.5,med
126,10,5,1,0,0,1932,1,prototype,106,1,1,1,1,0.5,med
126,11,5,1,0,0,1719,1,prototype,107,1,1,1,1,0.5,med
126,12,5,8,1,1,1534,1,prototype,108,2,2,2,2,0.5,med
126,13,5,5,1,0,1744,0,exception,109,1,1,2,2,0.5,med
126,14,5,1,0,NA,NA,0,prototype,110,1,1,1,1,0.5,med
126,15,5,6,0,0,1723,1,exception,111,1,2,2,1,0.5,med
126,16,5,3,0,0,2594,1,rule follower,112,2,1,1,1,0.5,med
126,17,5,1,0,0,1907,1,prototype,113,1,1,1,1,0.5,med
126,18,5,2,0,0,1389,1,rule follower,114,1,2,1,1,0.5,med
126,19,5,8,1,1,1663,1,prototype,115,2,2,2,2,0.5,med
126,20,5,2,0,1,1717,0,rule follower,116,1,2,1,1,0.5,med
126,21,5,8,1,1,1469,1,prototype,117,2,2,2,2,0.5,med
126,22,5,8,1,1,1439,1,prototype,118,2,2,2,2,0.5,med
126,23,5,8,1,1,1150,1,prototype,119,2,2,2,2,0.5,med
126,24,5,4,1,1,952,1,rule follower,120,2,2,1,2,0.5,med
126,1,6,8,1,1,1527,1,prototype,121,2,2,2,2,0.5,med
126,2,6,1,0,0,2132,1,prototype,122,1,1,1,1,0.5,med
126,3,6,7,1,0,2822,0,rule follower,123,2,1,2,2,0.5,med
126,4,6,8,1,1,1872,1,prototype,124,2,2,2,2,0.5,med
126,5,6,8,1,1,1312,1,prototype,125,2,2,2,2,0.5,med
126,6,6,3,0,1,2283,0,rule follower,126,2,1,1,1,0.5,med
126,7,6,1,0,0,2182,1,prototype,127,1,1,1,1,0.5,med
126,8,6,5,1,0,1980,0,exception,128,1,1,2,2,0.5,med
126,9,6,2,0,0,1407,1,rule follower,129,1,2,1,1,0.5,med
126,10,6,4,1,1,1443,1,rule follower,130,2,2,1,2,0.5,med
126,11,6,1,0,0,2315,1,prototype,131,1,1,1,1,0.5,med
126,12,6,3,0,1,2485,0,rule follower,132,2,1,1,1,0.5,med
126,13,6,6,0,0,1295,1,exception,133,1,2,2,1,0.5,med
126,14,6,2,0,0,1696,1,rule follower,134,1,2,1,1,0.5,med
126,15,6,1,0,0,1895,1,prototype,135,1,1,1,1,0.5,med
126,16,6,7,1,NA,NA,0,rule follower,136,2,1,2,2,0.5,med
126,17,6,8,1,1,1447,1,prototype,137,2,2,2,2,0.5,med
126,18,6,5,1,0,2003,0,exception,138,1,1,2,2,0.5,med
126,19,6,8,1,1,1526,1,prototype,139,2,2,2,2,0.5,med
126,20,6,8,1,1,1360,1,prototype,140,2,2,2,2,0.5,med
126,21,6,6,0,0,1286,1,exception,141,1,2,2,1,0.5,med
126,22,6,1,0,1,2117,0,prototype,142,1,1,1,1,0.5,med
126,23,6,1,0,1,2428,0,prototype,143,1,1,1,1,0.5,med
126,24,6,4,1,1,1383,1,rule follower,144,2,2,1,2,0.5,med
127,1,1,4,1,1,958,1,rule follower,1,2,1,2,2,0.5,med
127,2,1,2,0,1,946,0,rule follower,2,2,1,1,1,0.5,med
127,3,1,1,0,0,1564,1,prototype,3,1,1,1,1,0.5,med
127,4,1,1,0,0,944,1,prototype,4,1,1,1,1,0.5,med
127,5,1,5,1,0,1366,0,exception,5,1,2,1,2,0.5,med
127,6,1,1,0,1,2032,0,prototype,6,1,1,1,1,0.5,med
127,7,1,3,0,0,2408,1,rule follower,7,1,1,2,1,0.5,med
127,8,1,8,1,1,2112,1,prototype,8,2,2,2,2,0.5,med
127,9,1,6,0,1,1231,0,exception,9,2,2,1,1,0.5,med
127,10,1,7,1,0,1237,0,rule follower,10,1,2,2,2,0.5,med
127,11,1,8,1,1,2540,1,prototype,11,2,2,2,2,0.5,med
127,12,1,3,0,0,1302,1,rule follower,12,1,1,2,1,0.5,med
127,13,1,1,0,NA,NA,0,prototype,13,1,1,1,1,0.5,med
127,14,1,7,1,1,716,1,rule follower,14,1,2,2,2,0.5,med
127,15,1,8,1,1,1324,1,prototype,15,2,2,2,2,0.5,med
127,16,1,6,0,0,1389,1,exception,16,2,2,1,1,0.5,med
127,17,1,8,1,0,2218,0,prototype,17,2,2,2,2,0.5,med
127,18,1,8,1,0,1933,0,prototype,18,2,2,2,2,0.5,med
127,19,1,5,1,1,1601,1,exception,19,1,2,1,2,0.5,med
127,20,1,1,0,1,1791,0,prototype,20,1,1,1,1,0.5,med
127,21,1,1,0,1,1566,0,prototype,21,1,1,1,1,0.5,med
127,22,1,8,1,0,2328,0,prototype,22,2,2,2,2,0.5,med
127,23,1,4,1,0,2875,0,rule follower,23,2,1,2,2,0.5,med
127,24,1,2,0,0,1474,1,rule follower,24,2,1,1,1,0.5,med
127,1,2,8,1,0,1173,0,prototype,25,2,2,2,2,0.5,med
127,2,2,1,0,1,1572,0,prototype,26,1,1,1,1,0.5,med
127,3,2,6,0,0,1701,1,exception,27,2,2,1,1,0.5,med
127,4,2,6,0,0,1045,1,exception,28,2,2,1,1,0.5,med
127,5,2,2,0,0,1520,1,rule follower,29,2,1,1,1,0.5,med
127,6,2,3,0,1,1203,0,rule follower,30,1,1,2,1,0.5,med
127,7,2,8,1,0,1497,0,prototype,31,2,2,2,2,0.5,med
127,8,2,7,1,1,1633,1,rule follower,32,1,2,2,2,0.5,med
127,9,2,8,1,1,2095,1,prototype,33,2,2,2,2,0.5,med
127,10,2,7,1,1,1757,1,rule follower,34,1,2,2,2,0.5,med
127,11,2,8,1,1,1202,1,prototype,35,2,2,2,2,0.5,med
127,12,2,1,0,0,641,1,prototype,36,1,1,1,1,0.5,med
127,13,2,1,0,0,966,1,prototype,37,1,1,1,1,0.5,med
127,14,2,8,1,1,801,1,prototype,38,2,2,2,2,0.5,med
127,15,2,2,0,0,780,1,rule follower,39,2,1,1,1,0.5,med
127,16,2,5,1,1,743,1,exception,40,1,2,1,2,0.5,med
127,17,2,1,0,0,1195,1,prototype,41,1,1,1,1,0.5,med
127,18,2,4,1,0,994,0,rule follower,42,2,1,2,2,0.5,med
127,19,2,5,1,1,1699,1,exception,43,1,2,1,2,0.5,med
127,20,2,3,0,0,1562,1,rule follower,44,1,1,2,1,0.5,med
127,21,2,4,1,0,1230,0,rule follower,45,2,1,2,2,0.5,med
127,22,2,1,0,0,926,1,prototype,46,1,1,1,1,0.5,med
127,23,2,1,0,0,1397,1,prototype,47,1,1,1,1,0.5,med
127,24,2,8,1,1,987,1,prototype,48,2,2,2,2,0.5,med
127,1,3,8,1,1,830,1,prototype,49,2,2,2,2,0.5,med
127,2,3,8,1,1,714,1,prototype,50,2,2,2,2,0.5,med
127,3,3,4,1,1,957,1,rule follower,51,2,1,2,2,0.5,med
127,4,3,1,0,0,1313,1,prototype,52,1,1,1,1,0.5,med
127,5,3,1,0,0,981,1,prototype,53,1,1,1,1,0.5,med
127,6,3,3,0,0,1074,1,rule follower,54,1,1,2,1,0.5,med
127,7,3,1,0,0,1064,1,prototype,55,1,1,1,1,0.5,med
127,8,3,7,1,1,511,1,rule follower,56,1,2,2,2,0.5,med
127,9,3,7,1,1,643,1,rule follower,57,1,2,2,2,0.5,med
127,10,3,4,1,0,574,0,rule follower,58,2,1,2,2,0.5,med
127,11,3,8,1,1,1386,1,prototype,59,2,2,2,2,0.5,med
127,12,3,5,1,1,1025,1,exception,60,1,2,1,2,0.5,med
127,13,3,8,1,1,608,1,prototype,61,2,2,2,2,0.5,med
127,14,3,3,0,0,1015,1,rule follower,62,1,1,2,1,0.5,med
127,15,3,6,0,1,1498,0,exception,63,2,2,1,1,0.5,med
127,16,3,2,0,1,1860,0,rule follower,64,2,1,1,1,0.5,med
127,17,3,6,0,1,1322,0,exception,65,2,2,1,1,0.5,med
127,18,3,2,0,0,2016,1,rule follower,66,2,1,1,1,0.5,med
127,19,3,1,0,0,952,1,prototype,67,1,1,1,1,0.5,med
127,20,3,8,1,1,1231,1,prototype,68,2,2,2,2,0.5,med
127,21,3,5,1,1,1183,1,exception,69,1,2,1,2,0.5,med
127,22,3,1,0,0,1114,1,prototype,70,1,1,1,1,0.5,med
127,23,3,1,0,0,1193,1,prototype,71,1,1,1,1,0.5,med
127,24,3,8,1,1,1132,1,prototype,72,2,2,2,2,0.5,med
127,1,4,5,1,1,862,1,exception,73,1,2,1,2,0.5,med
127,2,4,6,0,1,874,0,exception,74,2,2,1,1,0.5,med
127,3,4,8,1,1,1222,1,prototype,75,2,2,2,2,0.5,med
127,4,4,1,0,0,915,1,prototype,76,1,1,1,1,0.5,med
127,5,4,7,1,1,952,1,rule follower,77,1,2,2,2,0.5,med
127,6,4,1,0,0,730,1,prototype,78,1,1,1,1,0.5,med
127,7,4,8,1,1,743,1,prototype,79,2,2,2,2,0.5,med
127,8,4,7,1,1,629,1,rule follower,80,1,2,2,2,0.5,med
127,9,4,4,1,0,637,0,rule follower,81,2,1,2,2,0.5,med
127,10,4,8,1,1,1030,1,prototype,82,2,2,2,2,0.5,med
127,11,4,5,1,1,837,1,exception,83,1,2,1,2,0.5,med
127,12,4,4,1,0,699,0,rule follower,84,2,1,2,2,0.5,med
127,13,4,3,0,0,1020,1,rule follower,85,1,1,2,1,0.5,med
127,14,4,1,0,0,781,1,prototype,86,1,1,1,1,0.5,med
127,15,4,2,0,0,1175,1,rule follower,87,2,1,1,1,0.5,med
127,16,4,6,0,1,654,0,exception,88,2,2,1,1,0.5,med
127,17,4,8,1,1,612,1,prototype,89,2,2,2,2,0.5,med
127,18,4,1,0,0,689,1,prototype,90,1,1,1,1,0.5,med
127,19,4,1,0,0,718,1,prototype,91,1,1,1,1,0.5,med
127,20,4,3,0,0,709,1,rule follower,92,1,1,2,1,0.5,med
127,21,4,8,1,1,1050,1,prototype,93,2,2,2,2,0.5,med
127,22,4,8,1,1,992,1,prototype,94,2,2,2,2,0.5,med
127,23,4,1,0,0,672,1,prototype,95,1,1,1,1,0.5,med
127,24,4,2,0,0,829,1,rule follower,96,2,1,1,1,0.5,med
127,1,5,5,1,1,620,1,exception,97,1,2,1,2,0.5,med
127,2,5,2,0,0,772,1,rule follower,98,2,1,1,1,0.5,med
127,3,5,8,1,0,1577,0,prototype,99,2,2,2,2,0.5,med
127,4,5,8,1,0,1004,0,prototype,100,2,2,2,2,0.5,med
127,5,5,2,0,0,1213,1,rule follower,101,2,1,1,1,0.5,med
127,6,5,3,0,0,993,1,rule follower,102,1,1,2,1,0.5,med
127,7,5,5,1,1,1160,1,exception,103,1,2,1,2,0.5,med
127,8,5,1,0,0,742,1,prototype,104,1,1,1,1,0.5,med
127,9,5,8,1,1,852,1,prototype,105,2,2,2,2,0.5,med
127,10,5,4,1,0,1046,0,rule follower,106,2,1,2,2,0.5,med
127,11,5,8,1,1,922,1,prototype,107,2,2,2,2,0.5,med
127,12,5,1,0,0,1401,1,prototype,108,1,1,1,1,0.5,med
127,13,5,6,0,1,1049,0,exception,109,2,2,1,1,0.5,med
127,14,5,7,1,1,1198,1,rule follower,110,1,2,2,2,0.5,med
127,15,5,4,1,0,715,0,rule follower,111,2,1,2,2,0.5,med
127,16,5,8,1,1,1432,1,prototype,112,2,2,2,2,0.5,med
127,17,5,1,0,0,1065,1,prototype,113,1,1,1,1,0.5,med
127,18,5,1,0,0,874,1,prototype,114,1,1,1,1,0.5,med
127,19,5,8,1,1,1326,1,prototype,115,2,2,2,2,0.5,med
127,20,5,3,0,0,1060,1,rule follower,116,1,1,2,1,0.5,med
127,21,5,7,1,1,936,1,rule follower,117,1,2,2,2,0.5,med
127,22,5,1,0,0,870,1,prototype,118,1,1,1,1,0.5,med
127,23,5,1,0,0,963,1,prototype,119,1,1,1,1,0.5,med
127,24,5,6,0,1,994,0,exception,120,2,2,1,1,0.5,med
127,1,6,4,1,0,811,0,rule follower,121,2,1,2,2,0.5,med
127,2,6,8,1,1,807,1,prototype,122,2,2,2,2,0.5,med
127,3,6,8,1,1,702,1,prototype,123,2,2,2,2,0.5,med
127,4,6,6,0,1,680,0,exception,124,2,2,1,1,0.5,med
127,5,6,8,1,1,1177,1,prototype,125,2,2,2,2,0.5,med
127,6,6,2,0,0,914,1,rule follower,126,2,1,1,1,0.5,med
127,7,6,1,0,0,830,1,prototype,127,1,1,1,1,0.5,med
127,8,6,5,1,1,790,1,exception,128,1,2,1,2,0.5,med
127,9,6,8,1,1,1177,1,prototype,129,2,2,2,2,0.5,med
127,10,6,1,0,0,694,1,prototype,130,1,1,1,1,0.5,med
127,11,6,8,1,1,531,1,prototype,131,2,2,2,2,0.5,med
127,12,6,1,0,0,676,1,prototype,132,1,1,1,1,0.5,med
127,13,6,1,0,0,642,1,prototype,133,1,1,1,1,0.5,med
127,14,6,5,1,1,681,1,exception,134,1,2,1,2,0.5,med
127,15,6,1,0,0,796,1,prototype,135,1,1,1,1,0.5,med
127,16,6,3,0,0,654,1,rule follower,136,1,1,2,1,0.5,med
127,17,6,1,0,0,1139,1,prototype,137,1,1,1,1,0.5,med
127,18,6,6,0,1,856,0,exception,138,2,2,1,1,0.5,med
127,19,6,3,0,0,608,1,rule follower,139,1,1,2,1,0.5,med
127,20,6,4,1,0,831,0,rule follower,140,2,1,2,2,0.5,med
127,21,6,8,1,1,907,1,prototype,141,2,2,2,2,0.5,med
127,22,6,2,0,0,883,1,rule follower,142,2,1,1,1,0.5,med
127,23,6,7,1,1,710,1,rule follower,143,1,2,2,2,0.5,med
127,24,6,7,1,1,656,1,rule follower,144,1,2,2,2,0.5,med
128,1,1,1,0,0,886,1,prototype,1,1,1,1,1,0.75,high
128,2,1,5,1,1,1973,1,exception,2,1,1,2,2,0.75,high
128,3,1,1,0,1,2482,0,prototype,3,1,1,1,1,0.75,high
128,4,1,1,0,0,2100,1,prototype,4,1,1,1,1,0.75,high
128,5,1,6,0,1,2928,0,exception,5,2,1,2,1,0.75,high
128,6,1,8,1,1,2157,1,prototype,6,2,2,2,2,0.75,high
128,7,1,1,0,1,1850,0,prototype,7,1,1,1,1,0.75,high
128,8,1,8,1,0,1844,0,prototype,8,2,2,2,2,0.75,high
128,9,1,8,1,1,1422,1,prototype,9,2,2,2,2,0.75,high
128,10,1,8,1,0,2137,0,prototype,10,2,2,2,2,0.75,high
128,11,1,2,0,1,1671,0,rule follower,11,2,1,1,1,0.75,high
128,12,1,2,0,0,2126,1,rule follower,12,2,1,1,1,0.75,high
128,13,1,3,0,1,1679,0,rule follower,13,1,2,1,1,0.75,high
128,14,1,1,0,0,2327,1,prototype,14,1,1,1,1,0.75,high
128,15,1,8,1,0,1263,0,prototype,15,2,2,2,2,0.75,high
128,16,1,1,0,0,2287,1,prototype,16,1,1,1,1,0.75,high
128,17,1,6,0,0,2704,1,exception,17,2,1,2,1,0.75,high
128,18,1,3,0,0,1938,1,rule follower,18,1,2,1,1,0.75,high
128,19,1,4,1,1,1811,1,rule follower,19,2,2,1,2,0.75,high
128,20,1,8,1,0,2015,0,prototype,20,2,2,2,2,0.75,high
128,21,1,5,1,0,2028,0,exception,21,1,1,2,2,0.75,high
128,22,1,7,1,0,2256,0,rule follower,22,1,2,2,2,0.75,high
128,23,1,4,1,NA,NA,0,rule follower,23,2,2,1,2,0.75,high
128,24,1,7,1,1,2034,1,rule follower,24,1,2,2,2,0.75,high
128,1,2,7,1,1,1111,1,rule follower,25,1,2,2,2,0.75,high
128,2,2,7,1,1,1967,1,rule follower,26,1,2,2,2,0.75,high
128,3,2,8,1,1,1440,1,prototype,27,2,2,2,2,0.75,high
128,4,2,5,1,1,2177,1,exception,28,1,1,2,2,0.75,high
128,5,2,8,1,1,1616,1,prototype,29,2,2,2,2,0.75,high
128,6,2,1,0,1,1833,0,prototype,30,1,1,1,1,0.75,high
128,7,2,5,1,1,1889,1,exception,31,1,1,2,2,0.75,high
128,8,2,8,1,1,1813,1,prototype,32,2,2,2,2,0.75,high
128,9,2,6,0,1,1749,0,exception,33,2,1,2,1,0.75,high
128,10,2,2,0,1,1770,0,rule follower,34,2,1,1,1,0.75,high
128,11,2,1,0,1,1969,0,prototype,35,1,1,1,1,0.75,high
128,12,2,4,1,0,1600,0,rule follower,36,2,2,1,2,0.75,high
128,13,2,8,1,1,2518,1,prototype,37,2,2,2,2,0.75,high
128,14,2,8,1,0,1346,0,prototype,38,2,2,2,2,0.75,high
128,15,2,3,0,0,2132,1,rule follower,39,1,2,1,1,0.75,high
128,16,2,4,1,0,2269,0,rule follower,40,2,2,1,2,0.75,high
128,17,2,2,0,0,1914,1,rule follower,41,2,1,1,1,0.75,high
128,18,2,1,0,1,2232,0,prototype,42,1,1,1,1,0.75,high
128,19,2,1,0,0,1257,1,prototype,43,1,1,1,1,0.75,high
128,20,2,1,0,1,1407,0,prototype,44,1,1,1,1,0.75,high
128,21,2,6,0,0,2046,1,exception,45,2,1,2,1,0.75,high
128,22,2,1,0,0,2354,1,prototype,46,1,1,1,1,0.75,high
128,23,2,3,0,1,1884,0,rule follower,47,1,2,1,1,0.75,high
128,24,2,8,1,0,1811,0,prototype,48,2,2,2,2,0.75,high
128,1,3,6,0,1,2340,0,exception,49,2,1,2,1,0.75,high
128,2,3,3,0,1,2388,0,rule follower,50,1,2,1,1,0.75,high
128,3,3,8,1,1,1450,1,prototype,51,2,2,2,2,0.75,high
128,4,3,8,1,1,2367,1,prototype,52,2,2,2,2,0.75,high
128,5,3,7,1,1,1813,1,rule follower,53,1,2,2,2,0.75,high
128,6,3,6,0,0,2610,1,exception,54,2,1,2,1,0.75,high
128,7,3,8,1,1,2508,1,prototype,55,2,2,2,2,0.75,high
128,8,3,5,1,1,2147,1,exception,56,1,1,2,2,0.75,high
128,9,3,1,0,1,2269,0,prototype,57,1,1,1,1,0.75,high
128,10,3,7,1,1,2151,1,rule follower,58,1,2,2,2,0.75,high
128,11,3,1,0,0,2237,1,prototype,59,1,1,1,1,0.75,high
128,12,3,8,1,1,2215,1,prototype,60,2,2,2,2,0.75,high
128,13,3,2,0,0,2407,1,rule follower,61,2,1,1,1,0.75,high
128,14,3,3,0,0,1583,1,rule follower,62,1,2,1,1,0.75,high
128,15,3,1,0,0,1821,1,prototype,63,1,1,1,1,0.75,high
128,16,3,4,1,1,2474,1,rule follower,64,2,2,1,2,0.75,high
128,17,3,1,0,1,2370,0,prototype,65,1,1,1,1,0.75,high
128,18,3,4,1,0,1466,0,rule follower,66,2,2,1,2,0.75,high
128,19,3,8,1,0,1596,0,prototype,67,2,2,2,2,0.75,high
128,20,3,2,0,1,1191,0,rule follower,68,2,1,1,1,0.75,high
128,21,3,8,1,0,2409,0,prototype,69,2,2,2,2,0.75,high
128,22,3,5,1,1,1375,1,exception,70,1,1,2,2,0.75,high
128,23,3,1,0,1,1159,0,prototype,71,1,1,1,1,0.75,high
128,24,3,1,0,1,1674,0,prototype,72,1,1,1,1,0.75,high
128,1,4,3,0,1,2510,0,rule follower,73,1,2,1,1,0.75,high
128,2,4,2,0,1,1592,0,rule follower,74,2,1,1,1,0.75,high
128,3,4,3,0,1,2912,0,rule follower,75,1,2,1,1,0.75,high
128,4,4,1,0,1,1815,0,prototype,76,1,1,1,1,0.75,high
128,5,4,6,0,1,2084,0,exception,77,2,1,2,1,0.75,high
128,6,4,1,0,1,2100,0,prototype,78,1,1,1,1,0.75,high
128,7,4,4,1,0,1184,0,rule follower,79,2,2,1,2,0.75,high
128,8,4,2,0,0,1786,1,rule follower,80,2,1,1,1,0.75,high
128,9,4,8,1,1,2642,1,prototype,81,2,2,2,2,0.75,high
128,10,4,8,1,0,1733,0,prototype,82,2,2,2,2,0.75,high
128,11,4,8,1,0,2304,0,prototype,83,2,2,2,2,0.75,high
128,12,4,6,0,1,1770,0,exception,84,2,1,2,1,0.75,high
128,13,4,1,0,1,2187,0,prototype,85,1,1,1,1,0.75,high
128,14,4,7,1,0,1598,0,rule follower,86,1,2,2,2,0.75,high
128,15,4,7,1,0,1868,0,rule follower,87,1,2,2,2,0.75,high
128,16,4,8,1,0,2140,0,prototype,88,2,2,2,2,0.75,high
128,17,4,1,0,0,1990,1,prototype,89,1,1,1,1,0.75,high
128,18,4,5,1,1,1939,1,exception,90,1,1,2,2,0.75,high
128,19,4,8,1,0,1980,0,prototype,91,2,2,2,2,0.75,high
128,20,4,1,0,0,1907,1,prototype,92,1,1,1,1,0.75,high
128,21,4,1,0,1,1925,0,prototype,93,1,1,1,1,0.75,high
128,22,4,4,1,0,2432,0,rule follower,94,2,2,1,2,0.75,high
128,23,4,5,1,1,1562,1,exception,95,1,1,2,2,0.75,high
128,24,4,8,1,1,2114,1,prototype,96,2,2,2,2,0.75,high
128,1,5,8,1,NA,NA,0,prototype,97,2,2,2,2,0.75,high
128,2,5,5,1,1,2345,1,exception,98,1,1,2,2,0.75,high
128,3,5,8,1,1,1977,1,prototype,99,2,2,2,2,0.75,high
128,4,5,5,1,1,2218,1,exception,100,1,1,2,2,0.75,high
128,5,5,1,0,1,1827,0,prototype,101,1,1,1,1,0.75,high
128,6,5,8,1,0,1853,0,prototype,102,2,2,2,2,0.75,high
128,7,5,1,0,1,1889,0,prototype,103,1,1,1,1,0.75,high
128,8,5,3,0,1,1932,0,rule follower,104,1,2,1,1,0.75,high
128,9,5,1,0,1,2531,0,prototype,105,1,1,1,1,0.75,high
128,10,5,1,0,0,1380,1,prototype,106,1,1,1,1,0.75,high
128,11,5,8,1,1,2465,1,prototype,107,2,2,2,2,0.75,high
128,12,5,8,1,0,1976,0,prototype,108,2,2,2,2,0.75,high
128,13,5,1,0,0,2123,1,prototype,109,1,1,1,1,0.75,high
128,14,5,6,0,0,1632,1,exception,110,2,1,2,1,0.75,high
128,15,5,7,1,1,2756,1,rule follower,111,1,2,2,2,0.75,high
128,16,5,4,1,0,1460,0,rule follower,112,2,2,1,2,0.75,high
128,17,5,2,0,0,1899,1,rule follower,113,2,1,1,1,0.75,high
128,18,5,7,1,0,2613,0,rule follower,114,1,2,2,2,0.75,high
128,19,5,8,1,1,2164,1,prototype,115,2,2,2,2,0.75,high
128,20,5,6,0,1,1653,0,exception,116,2,1,2,1,0.75,high
128,21,5,4,1,0,1572,0,rule follower,117,2,2,1,2,0.75,high
128,22,5,2,0,0,2182,1,rule follower,118,2,1,1,1,0.75,high
128,23,5,3,0,0,1875,1,rule follower,119,1,2,1,1,0.75,high
128,24,5,1,0,0,1471,1,prototype,120,1,1,1,1,0.75,high
128,1,6,1,0,1,2060,0,prototype,121,1,1,1,1,0.75,high
128,2,6,4,1,1,2002,1,rule follower,122,2,2,1,2,0.75,high
128,3,6,8,1,1,2153,1,prototype,123,2,2,2,2,0.75,high
128,4,6,1,0,0,1860,1,prototype,124,1,1,1,1,0.75,high
128,5,6,8,1,1,2292,1,prototype,125,2,2,2,2,0.75,high
128,6,6,1,0,1,2510,0,prototype,126,1,1,1,1,0.75,high
128,7,6,2,0,1,2662,0,rule follower,127,2,1,1,1,0.75,high
128,8,6,1,0,0,1812,1,prototype,128,1,1,1,1,0.75,high
128,9,6,8,1,0,1720,0,prototype,129,2,2,2,2,0.75,high
128,10,6,5,1,1,1447,1,exception,130,1,1,2,2,0.75,high
128,11,6,8,1,0,1584,0,prototype,131,2,2,2,2,0.75,high
128,12,6,7,1,0,2116,0,rule follower,132,1,2,2,2,0.75,high
128,13,6,8,1,1,1950,1,prototype,133,2,2,2,2,0.75,high
128,14,6,6,0,0,1631,1,exception,134,2,1,2,1,0.75,high
128,15,6,1,0,0,1992,1,prototype,135,1,1,1,1,0.75,high
128,16,6,3,0,0,1375,1,rule follower,136,1,2,1,1,0.75,high
128,17,6,6,0,0,2148,1,exception,137,2,1,2,1,0.75,high
128,18,6,7,1,1,1866,1,rule follower,138,1,2,2,2,0.75,high
128,19,6,1,0,0,1564,1,prototype,139,1,1,1,1,0.75,high
128,20,6,3,0,0,1620,1,rule follower,140,1,2,1,1,0.75,high
128,21,6,8,1,1,1333,1,prototype,141,2,2,2,2,0.75,high
128,22,6,2,0,1,1714,0,rule follower,142,2,1,1,1,0.75,high
128,23,6,4,1,0,2221,0,rule follower,143,2,2,1,2,0.75,high
128,24,6,5,1,0,2217,0,exception,144,1,1,2,2,0.75,high
129,1,1,1,0,1,1059,0,prototype,1,1,1,1,1,0.5,med
129,2,1,1,0,1,1439,0,prototype,2,1,1,1,1,0.5,med
129,3,1,1,0,0,938,1,prototype,3,1,1,1,1,0.5,med
129,4,1,8,1,1,1176,1,prototype,4,2,2,2,2,0.5,med
129,5,1,1,0,0,863,1,prototype,5,1,1,1,1,0.5,med
129,6,1,7,1,1,929,1,rule follower,6,2,2,1,2,0.5,med
129,7,1,8,1,1,1123,1,prototype,7,2,2,2,2,0.5,med
129,8,1,4,1,1,785,1,rule follower,8,2,1,2,2,0.5,med
129,9,1,2,0,0,813,1,rule follower,9,1,1,2,1,0.5,med
